State, County,City,Wikipedia_URL
New York,Monroe County,Brockport,http://www.brockportny.org/
New York,Monroe County,Clarkson,http://www.clarksonny.org/
New York,Monroe County,Sweden,http://www.townofsweden.org/
New York,Chautauqua County,Brocton,http://www.brocton.org
New York,Chautauqua County,Portland,http://townofportland.org
New York,Chautauqua County,Bronxville,http://villageofbronxville.com
New York,Westchester County,Eastchester (town),http://www.eastchester.org
New York,Nassau County,Brookville,http://www.villageofbrookville.com
New York,Jefferson County,Brownville (village),http://www.villageofbrownvilleny.com
New York,Jefferson County,Brownville,http://townofbrownville.com
New York,Westchester County,Buchanan,http://www.villageofbuchanan.com
New York,Westchester County,Cortlandt,http://townofcortlandt.com
New York,Erie County,Buffalo,https://www.buffalony.gov/
New York,Livingston County,Caledonia (village),http://villageofcaledoniany.org
New York,Livingston County,Caledonia,http://www.townofcaledoniany.com
New York,Washington County,Cambridge (village),http://www.cambridgeny.gov/
New York,Washington County,Cambridge,http://townofcambridgeny.org/
New York,Onondaga County,Camillus,https://www.townofcamillus.com/
New York,Ontario County,Canandaigua (city),http://canandaigua.govoffice.com
New York,Allegany County,Canaseraga,http://www.canaseragany.org
New York,Allegany County,Burns,http://townofburnsny.com
New York,Madison County,Canastota,http://www.canastota.com
New York,Madison County,Lenox,http://lenoxny.com/
New York,Tioga County,Candor (village),http://www.tiogacountyny.com/towns-villages/candor-village-of.html
New York,St.Lawrence County,Canton (village),http://www.cantonnewyork.us/
New York,St.Lawrence County,Canton,https://cantonny.gov/
New York,Jefferson County,Cape Vincent (village),http://www.villageofcapevincent.org
New York,Jefferson County,Cape Vincent,http://www.townofcapevincent.org
New York,Jefferson County,Carthage,http://www.villageofcarthageny.com
New York,Jefferson County,Wilna,http://townofwilna.com
New York,Chautauqua County,Cassadaga,http://www.cassadaganewyork.org
New York,Wyoming County,Castile (village),http://www.castileny.com
New York,Rensselaer County,Castleton-on-Hudson,http://www.castleton-on-hudson.org/
New York,Rensselaer County,Schodack,http://www.schodack.org/
New York,Lewis County,Castorland,http://castorland.racog.org
New York,Lewis County,Denmark,https://towndenmark.digitaltowpath.org:10792/content/
New York,Cayuga County,Cato (village),http://villageofcatony.com
New York,Cayuga County,Cato (town),http://www.cayugacounty.us/townofcato
New York,Cayuga County,Ira,http://www.cayugacounty.us/ira
New York,Greene County,Catskill (village),http://www.villageofcatskill.net
New York,Greene County,Catskill (town),http://www.townofcatskillny.gov
New York,Cattaraugus County,Cattaraugus,http://cattaraugusny.org
New York,Cattaraugus County,New Albion,http://www.cattaraugusny.org
New York,Cayuga County,Cayuga,http://www.villagecayugany.com
New York,Cayuga County,Aurelius,http://www.cayugacounty.us/aurelius
New York,Tompkins County,Cayuga Heights,http://www.cayuga-heights.ny.us/
New York,Tompkins County,Ithaca (town),http://www.town.ithaca.ny.us
New York,Madison County,Cazenovia,https://towncazenovia.digitaltowpath.org:10079/content
New York,Nassau County,Cedarhurst,http://www.cedarhurst.gov
New York,Chautauqua County,Celoron,http://celoronny.org
New York,Chautauqua County,Ellicott,http://townofellicott.com
New York,Oswego County,Central Square,https://www.villageofcentralsquare-ny.us/
New York,Oswego County,Centre Island,http://centreisland.org
New York,Clinton County,Champlain (village),http://www.vchamplain.com
New York,Clinton County,Champlain,http://www.townofchamplain.com
New York,Franklin County,Chateaugay (town),http://www.chateaugayny.org
New York,Columbia County,Chatham (village),http://villageofchatham.com
New York,Columbia County,Chatham (town),http://www.chathamnewyork.us
New York,Columbia County,Ghent,http://townofghent.org
New York,Jefferson County,Lyme,http://www.townoflyme.com
New York,Otsego County,Cherry Valley,http://www.cherryvalleyny.us/
New York,Orange County,Chester (village),http://www.villageofchesterny.com/
New York,Orange County,Chester,http://chester-ny.gov/
New York,Rockland County,Chestnut Ridge,http://www.chestnutridgevillage.org
New York,Madison County,Chittenango,http://www.chittenango.org/
New York,Madison County,Sullivan,http://www.townofsullivan.org
New York,Monroe County,Churchville,http://www.churchville.net/
New York,Monroe County,Riga,https://www.townofriga.com/
New York,Jefferson County,Clayton (village),http://www.villageofclayton.com
New York,Jefferson County,Clayton,http://townofclayton.com
New York,Oneida County,Paris,https://townparis.digitaltowpath.org:10026/content
New York,Oswego County,Cleveland,http://www.villageofcleveland-ny.us/
New York,Oswego County,Constantia (town),http://townconstantia.org
New York,Ontario County,Clifton Springs,http://www.cliftonspringsny.org/
New York,Ontario County,Manchester,https://manchesterny.org/
New York,Ontario County,Phelps,http://www.phelpsny.com/
New York,Oneida County,Clinton,https://villageclinton.digitaltowpath.org:10037/content
New York,Oneida County,Kirkland,https://townkirkland.digitaltowpath.org:10014/content
New York,Wayne County,Clyde,http://www.clydeny.com
New York,Wayne County,Galen,http://townofgalen.org/
New York,Schoharie County,Cobleskill (village),https://www.cobleskillvillage.com/
New York,Schoharie County,Cobleskill (town),https://www4.schohariecounty-ny.gov/government/town-of-cobleskill/
New York,Albany County,Cohoes,https://www.ci.cohoes.ny.us/
New York,Herkimer County,Russia,http://townofrussia.com
New York,Putnam County,Cold Spring,http://coldspringny.gov
New York,Putnam County,Philipstown,http://philipstown.com/
New York,Albany County,Colonie (village),http://www.colonievillage.org
New York,Albany County,Colonie,http://www.colonie.org/
New York,Otsego County,Cooperstown,http://www.cooperstownny.org/
New York,Otsego County,Otsego,http://townofotsego.com/
New York,Genesee County,Corfu,http://www.corfuny.com
New York,Saratoga County,Corinth (village),http://www.villageofcorinthny.com/
New York,Saratoga County,Corinth,http://www.townofcorinthny.com/
New York,Steuben County,Corning (city),http://cityofcorning.com
New York,Orange County,Cornwall-on-Hudson,http://cornwall-on-hudson.org/
New York,Orange County,Cornwall,http://www.cornwallny.com/
New York,Cortland County,Cortland,http://cortland.org
New York,Cortland County,Cove Neck,http://www.coveneck.org
New York,Greene County,Coxsackie (village),http://villageofcoxsackie.com
New York,Greene County,Coxsackie,https://coxsackie.org/
New York,Lewis County,Croghan (village),http://www.croghanny.org
New York,Lewis County,Croghan (town),http://www.townofcroghan.com
New York,Lewis County,New Bremen,http://townofnewbremen.weebly.com
New York,Westchester County,Croton-on-Hudson,http://www.crotononhudson-ny.gov/
New York,Allegany County,Cuba (village),http://www.cubany.org
New York,Clinton County,Dannemora (village),http://www.villageofdannemora.com
New York,Clinton County,Dannemora (town),http://townofdannemora.com
New York,Clinton County,Saranac,http://www.townofsaranac.com
New York,Livingston County,Dansville,http://www.dansvilleny.us
New York,Livingston County,North Dansville,http://www.northdansville.org
New York,Livingston County,Sparta,http://www.sparta-ny.org
New York,Schenectady County,Delanson,http://www.delanson.net
New York,Schenectady County,Duanesburg,http://www.duanesburg.net/
New York,Cattaraugus County,Delevan,http://delevanny.org
New York,Cattaraugus County,Yorkshire (town),http://yorkshireny.org
New York,Delaware County,Delhi (village),http://villageofdelhi.com
New York,Delaware County,Delhi,http://www.townofdelhiny.com
New York,Erie County,Depew,http://www.villageofdepew.org
New York,Erie County,Cheektowaga (town),http://www.tocny.org
New York,Erie County,Lancaster,http://lancasterny.gov/
New York,Broome County,Deposit (village),http://villageofdeposit.org
New York,Suffolk County,Dering Harbor,http://deringharborvillage.org
New York,Suffolk County,Shelter Island,http://www.shelterislandtown.us
New York,Madison County,DeRuyter (village),http://www.deruyternygov.us/
New York,Madison County,DeRuyter,https://www.deruyternygov.us/
New York,Jefferson County,Dexter,http://villageofdexterny.com
New York,Westchester County,Dobbs Ferry,http://www.dobbsferry.com
New York,Herkimer County,Dolgeville,http://www.villageofdolgeville.org
New York,Herkimer County,Manheim,http://www.townofmanheim.org
New York,Fulton County,Oppenheim,http://townofoppenheim.com
New York,Tompkins County,Dryden (village),http://www.dryden-ny.org
New York,Tompkins County,Dryden,http://www.dryden.ny.us
New York,Yates County,Dunkirk,http://www.dunkirktoday.com/
New York,Madison County,Earlville,http://www.villageofearlville.com
New York,Madison County,Hamilton,http://www.townofhamiltonny.org
New York,Chenango County,Sherburne,http://www.sherburne.org
New York,Aurora,East Aurora,http://www.east-aurora.ny.us
New York,Erie County,Aurora,http://townofaurora.com
New York,Suffolk County,East Hampton (village),http://www.easthamptonvillage.org
New York,Suffolk County,East Hampton (town),http://ehamptonny.gov
New York,Nassau County,East Hills,http://www.villageofeasthills.org
New York,Rensselaer County,East Nassau,http://villageofeastnassau.org/content
New York,Rensselaer County,Nassau (town),http://townofnassau.org/
New York,Monroe County,East Rochester,http://www.eastrochester.org/
New York,Monroe County,East Rockaway,http://www.villageofeastrockaway.org
New York,Onondaga County,East Syracuse,http://www.villageofeastsyracuse.com
New York,Onondaga County,DeWitt,http://www.townofdewitt.com/
New York,Onondaga County,East Williston,http://www.eastwilliston.org
New York,Genesee County,Elba (village),http://elbanewyork.com
New York,Genesee County,Elba,http://elbanewyork.com/
New York,Onondaga County,Elbridge (village),http://www.villageofelbridge.com
New York,Onondaga County,Elbridge,http://townofelbridge.com/
New York,Ulster County,Wawarsing,https://www.townofwawarsing.net/
New York,Cattaraugus County,Ellicottville (village),http://www.ellicottvillegov.com
New York,Cattaraugus County,Ellicottville,http://www.ellicottvillegov.com
New York,Chemung County,Elmira,http://www.cityofelmira.net/
New York,Chemung County,Elmira Heights,http://elmiraheights.org
New York,Chemung County,Elmira (town),http://www.townofelmira.com
New York,Chemung County,Horseheads,http://townofhorseheads.org
New York,Westchester County,Elmsford,http://www.elmsfordny.org
New York,Broome County,Endicott,http://www.endicottny.com
New York,Broome County,Union,http://www.townofunion.com
New York,Schoharie County,Esperance (village),http://www.schohariecounty-ny.gov/ CountyWebSite/villesp/index.jsp
New York,Schoharie County,Esperance (town),https://www4.schohariecounty-ny.gov/government/town-of-esperance/
New York,Cayuga County,Fair Haven,https://www.cayugacounty.us/620/Fair-Haven-Village
New York,Cayuga County,Sterling,http://www.cayugacounty.us/sterling
New York,Monroe County,Fairport,http://www.village.fairport.ny.us/
New York,Monroe County,Perinton,http://www.perinton.org
New York,Chautauqua County,Falconer,http://falconerny.org
New York,Nassau County,Farmingdale,http://www.farmingdalevillage.com
New York,Erie County,Brant,http://www.brantny.com
New York,Onondaga County,Fayetteville,http://www.fayettevilleny.gov
New York,Onondaga County,Manlius,http://www.townofmanlius.org
New York,Dutchess County,Fishkill,http://vofishkill.us
New York,Dutchess County,Fishkill (town),http://www.fishkill-ny.gov
New York,Delaware County,Fleischmanns,http://www.fleischmannsny.com/
New York,Delaware County,Middletown,http://middletowndelawarecountyny.org
New York,Delaware County,Floral Park,http://www.fpvillage.org
New York,Orange County,Florida,http://www.villageoffloridany.org/%7C
New York,Orange County,Warwick,http://www.townofwarwick.org
New York,Nassau County,Flower Hill,http://www.villageflowerhill.org
New York,Montgomery County,Fonda,https://villagefonda.digitaltowpath.org:10193/content
New York,Washington County,Fort Ann (village),http://www.fortann.us/
New York,Washington County,Fort Ann,https://www.townoffortannny.com/
New York,Washington County,Fort Edward (village),http://villageoffortedward.com//index.asp
New York,Washington County,Fort Edward (town),http://www.fortedwardnewyork.net
New York,Montgomery County,Amsterdam (town),http://www.townofamsterdam.org/
New York,Montgomery County,Fort Plain,http://www.villageoffortplain.com/
New York,Montgomery County,Minden,http://townofminden.org/
New York,Herkimer County,Frankfort (village),http://www.herkimercounty.org/content/CommunityCategories/Home/:item=1&amp;field=groups;/content/CommunityGroups/View/7Village
New York,Herkimer County,Frankfort (town),http://www.townoffrankfort.com
New York,Cattaraugus County,Franklinville (village),http://www.franklinvilleny.org
New York,Cattaraugus County,Franklinville (town),http://franklinvilleny.org
New York,Chautauqua County,Fredonia,https://www.villageoffredoniany.com/
New York,Chautauqua County,Pomfret,http://townofpomfretny.org
New York,Chautauqua County,Freeport,http://www.freeportny.com
New York,Tompkins County,Freeville,http://freevilleny.org
New York,Oswego County,Fulton,http://cityoffulton.com
New York,Montgomery County,Fultonville,http://fultonville.org/
New York,Wyoming County,Gainesville (village),http://www.wyomingco.net/towns/villageofgainesville.htm
New York,Nassau County,Garden City,http://www.gardencityny.net
New York,Livingston County,Geneseo,http://www.geneseony.org
New York,Ontario County,Geneva,http://www.geneva.ny.us
New York,Otsego County,Gilbertsville,http://gilbertsville.com/
New York,Nassau County,Glen Cove,https://glencoveny.gov/
New York,Warren County,Glens Falls,http://www.cityofglensfalls.com
New York,Fulton County,Gloversville,http://www.cityofgloversville.com
New York,Orange County,Goshen (village),https://www.villageofgoshen-ny.gov/
New York,Cattaraugus County,Gowanda,http://villageofgowanda.com
New York,Erie County,Collins,http://www.townofcollins.com
New York,Cattaraugus County,Persia,http://persiany.org
New York,Rockland County,Grand View-on-Hudson,https://www.gvoh-ny.gov/
New York,Rockland County,Orangetown,https://www.orangetown.com
New York,Washington County,Great Neck (village),http://greatneckvillage.org
New York,Nassau County,Great Neck Estates,http://www.vgne.com
New York,Nassau County,Great Neck Plaza,http://www.greatneckplaza.net
New York,Albany County,Green Island,http://www.villageofgreenisland.com/
New York,Chenango County,Greene (village),http://nygreene.com/villageofgreene.htm
